2018-06-09T13:40:45.590Z,19.4286671,-155.2684937,-0.41,2.68,ml,16,217,0.001757,0.24,hv,hv70253102,2018-06-09T13:46:26.250Z,"3km W of Volcano, Hawaii",earthquake,0.46,0.23,0.39,13,automatic,hv,hv
2018-06-09T13:38:30.350Z,19.4096661,-155.2628326,0.66,2.47,ml,35,36,0.003685,0.3,hv,hv70253097,2018-06-09T13:44:13.370Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.24,0.37,19,automatic,hv,hv
2018-06-09T13:32:29.110Z,19.4121666,-155.2863312,0.33,2.7,ml,49,20,0.005859,0.25,hv,hv70253082,2018-06-09T13:38:09.860Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.16,2.56,27,automatic,hv,hv
2018-06-09T13:31:57.720Z,19.3751659,-155.2976685,2.37,2.66,ml,7,124,0.01516,0.22,hv,hv70253077,2018-06-09T13:37:37.150Z,"8km SW of Volcano, Hawaii",earthquake,1.17,1.44,2.63,27,automatic,hv,hv
2018-06-09T13:31:40.940Z,19.4403324,-155.2121735,2.19,2.58,ml,8,310,0.04913,0.17,hv,hv70253072,2018-06-09T13:37:22.230Z,"2km ENE of Volcano, Hawaii",earthquake,11.2,4.66,0.33,8,automatic,hv,hv
2018-06-09T13:28:42.660Z,19.4241657,-155.277832,1.19,2.53,ml,38,32,0.0006365,0.19,hv,hv70253067,2018-06-09T13:34:25.310Z,"4km W of Volcano, Hawaii",earthquake,0.23,0.15,0.37,16,automatic,hv,hv
2018-06-09T13:28:15.440Z,19.4196663,-155.2836609,-0.57,2.57,ml,6,128,0.002036,0.05,hv,hv70253062,2018-06-09T13:33:56.170Z,"4km WSW of Volcano, Hawaii",earthquake,0.53,0.84,0.42,18,automatic,hv,hv
2018-06-09T13:18:13.700Z,19.3959999,-155.2641602,-0.3,3.12,ml,54,36,0.002845,0.32,hv,hv70253032,2018-06-09T13:23:53.260Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.25,3.32,37,automatic,hv,hv
2018-06-09T13:16:50.480Z,19.4034996,-155.2686615,0.53,2.59,ml,24,51,0.005789,0.34,hv,hv70253022,2018-06-09T13:22:32.050Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.35,0.42,13,automatic,hv,hv
2018-06-09T13:15:22.850Z,19.5321674,-155.2261658,3.04,2.82,ml,12,245,0.08535,0.26,hv,hv70253017,2018-06-09T13:21:14.440Z,"11km N of Volcano, Hawaii",earthquake,1.9,5.65,0.43,12,automatic,hv,hv
2018-06-09T13:02:00.700Z,19.4091663,-155.2714996,0.28,2.79,ml,34,41,0.01135,0.29,hv,hv70252967,2018-06-09T13:07:40.760Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.22,2.18,20,automatic,hv,hv
2018-06-09T13:00:10.820Z,19.3994999,-155.2758331,0.57,2.76,ml,32,40,0.004601,0.21,hv,hv70252962,2018-06-09T13:06:04.640Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.37,18,automatic,hv,hv
2018-06-09T12:56:34.350Z,19.430666,-155.3011627,-0.51,2.5,ml,14,67,0.01349,0.19,hv,hv70252957,2018-06-09T13:02:21.360Z,"6km W of Volcano, Hawaii",earthquake,0.26,0.42,0.56,4,automatic,hv,hv
2018-06-09T12:55:05.170Z,19.4103336,-155.2636719,0.59,2.48,ml,33,33,0.003984,0.21,hv,hv70252952,2018-06-09T13:00:53.380Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.17,2.1,22,automatic,hv,hv
2018-06-09T12:53:11.770Z,19.4146671,-155.295166,0.21,2.79,ml,22,83,0.007322,0.19,hv,hv70252942,2018-06-09T12:59:01.500Z,"6km WSW of Volcano, Hawaii",earthquake,0.29,0.22,0.32,10,automatic,hv,hv
2018-06-09T12:52:39.030Z,19.4039993,-155.2666626,1.23,2.71,ml,18,56,0.005758,0.22,hv,hv70252937,2018-06-09T12:58:21.470Z,"4km SW of Volcano, Hawaii",earthquake,0.32,0.33,0.44,16,automatic,hv,hv
2018-06-09T12:50:07.200Z,19.423666,-155.2746735,1.8,2.47,ml,18,60,0.002953,0.14,hv,hv70252927,2018-06-09T12:55:51.750Z,"3km WSW of Volcano, Hawaii",earthquake,0.45,0.26,0.25,6,automatic,hv,hv
2018-06-09T12:49:52.360Z,19.4243336,-155.2975006,0.42,2.58,ml,12,80,0.006853,0.31,hv,hv70252922,2018-06-09T12:55:40.020Z,"6km W of Volcano, Hawaii",earthquake,0.81,0.55,0.32,8,automatic,hv,hv
2018-06-09T12:45:42.540Z,19.4001675,-155.2863312,0.7,2.56,ml,13,171,0.01243,0.16,hv,hv70252912,2018-06-09T12:51:33.020Z,"6km SW of Volcano, Hawaii",earthquake,0.42,0.25,0.32,8,automatic,hv,hv
2018-06-09T12:09:34.940Z,19.3969994,-155.2793274,0.6,2.83,ml,28,72,0.005606,0.15,hv,hv70252787,2018-06-09T12:15:21.530Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.38,13,automatic,hv,hv
2018-06-09T12:08:59.430Z,19.4113331,-155.2986603,-0.11,2.77,ml,9,147,0.01192,0.15,hv,hv70252782,2018-06-09T12:14:40.120Z,"6km WSW of Volcano, Hawaii",earthquake,0.46,0.31,0.45,12,automatic,hv,hv
2018-06-09T12:06:02.790Z,19.4363327,-155.2928314,-0.84,2.83,ml,31,59,0.01536,0.37,hv,hv70252777,2018-06-09T12:11:43.220Z,"5km W of Volcano, Hawaii",earthquake,0.38,0.31,2.94,21,automatic,hv,hv
2018-06-09T12:05:44.820Z,19.3928337,-155.2768402,0.58,2.73,ml,16,95,0.003932,0.16,hv,hv70252772,2018-06-09T12:11:24.750Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.2,3.03,28,automatic,hv,hv
2018-06-09T12:05:31.790Z,19.3878326,-155.2799988,0.81,2.78,ml,21,60,0.002073,0.18,hv,hv70252767,2018-06-09T12:11:12.230Z,"6km SW of Volcano, Hawaii",earthquake,0.21,0.18,2.68,26,automatic,hv,hv
2018-06-09T12:03:49.170Z,19.4133339,-155.2818298,0.12,2.59,ml,26,38,0.004808,0.27,hv,hv70252762,2018-06-09T12:09:30.680Z,"5km WSW of Volcano, Hawaii",earthquake,0.31,0.17,0.36,14,automatic,hv,hv
2018-06-09T12:03:13.020Z,19.3921661,-155.2684937,0.61,2.66,ml,24,53,0.005811,0.23,hv,hv70252757,2018-06-09T12:09:05.630Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.21,0.55,18,automatic,hv,hv
2018-06-09T12:00:43.480Z,19.3991661,-155.276001,1.61,2.52,ml,30,44,0.004385,0.15,hv,hv70252747,2018-06-09T12:06:26.390Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.18,0.39,19,automatic,hv,hv
2018-06-09T12:00:35.760Z,19.3999996,-155.2838287,-1.08,2.52,ml,7,198,0.01066,0.15,hv,hv70252742,2018-06-09T12:06:16.290Z,"5km SW of Volcano, Hawaii",earthquake,0.36,0.69,0.38,17,automatic,hv,hv
2018-06-09T11:47:53.830Z,19.4021664,-155.2688293,0.52,2.64,ml,21,56,0.004713,0.38,hv,hv70252702,2018-06-09T11:53:35.060Z,"4km SW of Volcano, Hawaii",earthquake,0.37,0.55,3.02,9,automatic,hv,hv
2018-06-09T11:47:37.840Z,19.3999996,-155.2711639,0.48,2.51,ml,23,57,0.00515,0.12,hv,hv70252697,2018-06-09T11:53:21.870Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.2,2.24,16,automatic,hv,hv
2018-06-09T11:40:29.880Z,19.4326668,-155.3091736,-1.16,2.46,ml,9,110,0.0206,0.37,hv,hv70252677,2018-06-09T11:46:41.570Z,"7km W of Volcano, Hawaii",earthquake,0.51,0.88,0.36,12,automatic,hv,hv
2018-06-09T11:39:43.540Z,19.3123341,-155.1901703,3.59,2.7,ml,12,113,0.04492,0.18,hv,hv70252672,2018-06-09T11:45:56.330Z,"14km SSE of Volcano, Hawaii",earthquake,0.6,2.24,0.47,3,automatic,hv,hv
2018-06-09T11:28:32.190Z,19.383667,-155.2640076,0.11,2.53,ml,18,58,0.01213,0.28,hv,hv70252637,2018-06-09T11:35:26.220Z,"5km SSW of Volcano, Hawaii",earthquake,0.4,0.25,2.45,15,automatic,hv,hv
2018-06-09T11:27:52.830Z,19.4171658,-155.2669983,0.8,2.49,ml,17,69,0.008173,0.29,hv,hv70252632,2018-06-09T11:34:50.200Z,"3km WSW of Volcano, Hawaii",earthquake,0.41,0.25,0.33,10,automatic,hv,hv
2018-06-09T11:27:06.120Z,19.2761669,-155.3444977,1.13,2.99,ml,14,299,0.1219,0.36,hv,hv70252622,2018-06-09T11:33:38.150Z,"16km ENE of Pahala, Hawaii",earthquake,6.27,4.88,0.54,13,automatic,hv,hv
2018-06-09T11:20:32.930Z,19.4066658,-155.2656708,0.4,3.34,ml,46,28,0.00768,0.21,hv,hv70252607,2018-06-09T11:26:47.160Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.13,3.18,31,automatic,hv,hv
2018-06-09T11:16:34.910Z,19.4178333,-155.2861633,-0.34,3.63,ml,54,34,0.001958,0.28,hv,hv70252597,2018-06-09T13:26:29.984Z,"5km WSW of Volcano, Hawaii",earthquake,0.27,0.13,3.68,33,automatic,hv,hv
2018-06-09T11:16:24.270Z,19.3845005,-155.2700043,-0.49,3.62,ml,31,46,0.01124,0.28,hv,hv70252592,2018-06-09T13:26:13.007Z,"6km SSW of Volcano, Hawaii",earthquake,0.25,0.22,3.7,33,automatic,hv,hv
2018-06-09T11:14:42.020Z,19.3980007,-155.2803345,0.48,2.71,ml,29,52,0.006838,0.2,hv,hv70252587,2018-06-09T11:20:56.440Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.44,21,automatic,hv,hv
2018-06-09T11:13:20.630Z,19.4208336,-155.2718353,1.02,2.81,ml,32,40,0.006684,0.17,hv,hv70252582,2018-06-09T11:20:03.730Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.13,3.16,9,automatic,hv,hv
2018-06-09T11:13:05.330Z,19.3956661,-155.2893372,1.12,2.6,ml,13,76,0.007146,0.18,hv,hv70252577,2018-06-09T11:19:28.050Z,"6km SW of Volcano, Hawaii",earthquake,0.33,0.31,0.53,14,automatic,hv,hv
2018-06-09T11:11:12.290Z,18.568,-67.0796,81,2.76,md,6,276,0.3923,0.27,pr,pr2018160005,2018-06-09T17:18:48.573Z,"8km NNE of San Antonio, Puerto Rico",earthquake,3.48,2,0.03,5,reviewed,pr,pr
2018-06-09T11:05:09.180Z,19.4239998,-155.0310059,-0.68,2.76,ml,24,167,0.02683,0.39,hv,hv70252552,2018-06-09T11:11:08.480Z,"11km SSE of Fern Acres, Hawaii",earthquake,1.72,0.47,0.21,6,automatic,hv,hv
2018-06-09T11:01:34.400Z,19.4034996,-155.2641602,0.47,2.56,ml,25,69,0.00552,0.17,hv,hv70252537,2018-06-09T11:07:19.730Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.51,16,automatic,hv,hv
2018-06-09T10:55:41.330Z,19.428833,-155.2851715,0.1,2.57,ml,16,80,0.008229,0.19,hv,hv70252522,2018-06-09T11:01:27.530Z,"4km W of Volcano, Hawaii",earthquake,0.24,0.18,0.35,14,automatic,hv,hv
2018-06-09T10:55:22.640Z,19.4198341,-155.2636719,1.93,2.56,ml,13,77,0.004099,0.13,hv,hv70252517,2018-06-09T11:01:09.680Z,"2km WSW of Volcano, Hawaii",earthquake,0.43,0.25,0.43,11,automatic,hv,hv
2018-06-09T10:51:03.771Z,61.367,-150.7731,47.7,3,ml,,,,0.66,ak,ak19737103,2018-06-09T13:00:47.032Z,"46km WSW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-06-09T10:50:33.490Z,19.3996658,-155.2664948,0.17,2.47,ml,15,66,0.001482,0.12,hv,hv70252497,2018-06-09T10:56:14.950Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.51,14,automatic,hv,hv
2018-06-09T10:46:35.110Z,48.4116667,-124.6575,35.34,2.78,ml,11,152,0.06131,0.31,uw,uw61383747,2018-06-09T16:59:32.435Z,"5km W of Neah Bay, Washington",earthquake,0.95,1.14,0.215,12,reviewed,uw,uw
2018-06-09T10:39:51.660Z,19.4121666,-155.2613373,0.77,2.53,ml,36,54,0.001381,0.24,hv,hv70252462,2018-06-09T10:46:18.430Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.18,0.33,19,automatic,hv,hv
2018-06-09T10:39:30.380Z,19.3988342,-155.2565002,-0.31,2.53,ml,15,102,0.01356,0.3,hv,hv70252457,2018-06-09T10:45:42.340Z,"4km SSW of Volcano, Hawaii",earthquake,0.36,0.53,0.51,21,automatic,hv,hv
2018-06-09T10:32:05.850Z,19.4120007,-155.2868347,0.5,2.45,ml,37,24,0.006196,0.2,hv,hv70252432,2018-06-09T10:38:15.980Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.26,0.41,15,automatic,hv,hv
2018-06-09T10:30:07.320Z,19.3983326,-155.2655029,0.15,2.56,ml,27,55,0.0005075,0.18,hv,hv70252427,2018-06-09T10:36:24.550Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.48,13,automatic,hv,hv
2018-06-09T10:29:23.110Z,40.6739998,-125.5606689,2.16,3.6,ml,61,252,0.9526,0.29,nc,nc73027746,2018-06-09T12:39:29.106Z,"110km W of Ferndale, CA",earthquake,2.01,24.92,0.163,10,reviewed,nc,nc
2018-06-09T10:25:56.740Z,19.4038334,-155.2583313,-0.32,2.96,ml,15,70,0.008339,0.17,hv,hv70252412,2018-06-09T10:32:11.090Z,"3km SW of Volcano, Hawaii",earthquake,0.17,0.27,0.42,11,automatic,hv,hv
2018-06-09T10:22:57.270Z,19.4133339,-155.279007,1.19,3.31,ml,51,31,0.006451,0.22,hv,hv70252402,2018-06-09T10:34:46.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.15,3.11,33,automatic,hv,hv
2018-06-09T10:22:00.730Z,19.4028339,-155.2785034,1.19,2.56,ml,17,130,0.00873,0.3,hv,hv70252392,2018-06-09T10:28:11.380Z,"5km SW of Volcano, Hawaii",earthquake,0.5,0.36,0.33,6,automatic,hv,hv
2018-06-09T10:19:58.380Z,19.4021664,-155.2628326,-0.43,2.51,ml,9,220,0.02531,0.19,hv,hv70252387,2018-06-09T10:26:44.660Z,"4km SW of Volcano, Hawaii",earthquake,0.67,0.36,0.41,10,automatic,hv,hv
2018-06-09T10:18:45.920Z,19.4015007,-155.2579956,0.42,2.61,ml,18,68,0.008249,0.2,hv,hv70252377,2018-06-09T10:25:29.600Z,"3km SSW of Volcano, Hawaii",earthquake,0.3,0.19,2.12,22,automatic,hv,hv
2018-06-09T10:18:22.470Z,19.5990009,-155.7879944,-0.32,2.93,md,9,259,0.4375,0.08,hv,hv70252372,2018-06-09T20:56:44.905Z,"16km ENE of Honalo, Hawaii",earthquake,4.86,1.78,0.76,7,automatic,hv,hv
2018-06-09T10:17:42.000Z,19.4213333,-155.2856598,0.46,2.6,ml,10,81,0.002369,0.07,hv,hv70252367,2018-06-09T10:24:18.080Z,"5km WSW of Volcano, Hawaii",earthquake,0.33,0.19,0.1,4,automatic,hv,hv
2018-06-09T10:14:34.720Z,19.4634991,-155.3439941,15.05,3.85,ml,17,296,0.08702,0.37,hv,hv70252352,2018-06-09T12:24:35.753Z,"11km WNW of Volcano, Hawaii",earthquake,5.71,4.59,2.27,21,automatic,hv,hv
2018-06-09T10:07:47.450Z,19.4120007,-155.2881622,0.73,2.47,ml,16,72,0.006815,0.23,hv,hv70252322,2018-06-09T10:14:21.810Z,"5km WSW of Volcano, Hawaii",earthquake,0.35,0.23,0.31,11,automatic,hv,hv
2018-06-09T10:00:18.060Z,19.3928337,-155.2623291,-0.14,2.54,ml,23,57,0.006416,0.21,hv,hv70252307,2018-06-09T10:06:29.260Z,"4km SSW of Volcano, Hawaii",earthquake,0.2,0.18,0.43,18,automatic,hv,hv
2018-06-09T09:58:44.210Z,19.4188328,-155.2763367,1.27,2.54,ml,42,39,0.006012,0.17,hv,hv70252302,2018-06-09T10:04:24.960Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.16,0.39,20,automatic,hv,hv
2018-06-09T09:53:24.100Z,19.4146671,-155.2806702,0.1,2.79,ml,24,36,0.004397,0.3,hv,hv70252282,2018-06-09T09:59:05.700Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.2,0.17,7,automatic,hv,hv
2018-06-09T09:53:14.440Z,19.4198341,-155.2726593,0.81,2.54,ml,23,41,0.006753,0.11,hv,hv70252277,2018-06-09T09:58:52.590Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.17,0.37,17,automatic,hv,hv
2018-06-09T09:37:41.900Z,19.4213333,-155.2733307,0.65,2.98,ml,15,88,0.005265,0.18,hv,hv70252232,2018-06-09T09:46:02.700Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.18,0.27,9,automatic,hv,hv
2018-06-09T09:37:15.590Z,19.3983326,-155.277832,0.76,2.74,ml,14,151,0.004933,0.14,hv,hv70252227,2018-06-09T09:45:27.280Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.23,0.49,17,automatic,hv,hv
2018-06-09T09:35:55.250Z,19.4134998,-155.2799988,1.12,2.58,ml,43,31,0.005666,0.31,hv,hv70252222,2018-06-09T09:44:14.600Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.17,2.54,27,automatic,hv,hv
2018-06-09T09:35:34.820Z,19.4008331,-155.2891693,-0.28,2.63,ml,9,126,0.01741,0.13,hv,hv70252212,2018-06-09T09:42:58.500Z,"6km WSW of Volcano, Hawaii",earthquake,0.45,1.11,1.96,25,automatic,hv,hv
2018-06-09T09:35:26.030Z,19.4015007,-154.9861603,4.74,2.99,ml,23,177,0.03631,0.26,hv,hv70252217,2018-06-09T09:43:39.530Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.74,0.98,1.96,28,automatic,hv,hv
2018-06-09T09:30:19.420Z,19.4233341,-155.2831726,0.52,2.64,ml,11,75,0.005422,0.1,hv,hv70252192,2018-06-09T09:37:35.790Z,"4km W of Volcano, Hawaii",earthquake,0.35,0.14,0.23,3,automatic,hv,hv
2018-06-09T09:29:30.900Z,19.4031658,-155.2415009,0.22,2.5,ml,16,138,0.01948,0.2,hv,hv70252182,2018-06-09T09:36:23.670Z,"3km S of Volcano, Hawaii",earthquake,0.24,0.43,0.38,11,automatic,hv,hv
2018-06-09T09:26:31.630Z,19.4095001,-155.2631683,0.65,2.45,ml,23,50,0.004034,0.24,hv,hv70252172,2018-06-09T09:32:43.210Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.2,0.36,14,automatic,hv,hv
2018-06-09T09:15:58.070Z,19.4183331,-155.2664948,0.57,2.49,ml,27,57,0.007027,0.23,hv,hv70252142,2018-06-09T09:22:09.560Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.22,0.4,14,automatic,hv,hv
2018-06-09T09:12:47.340Z,18.749,-67.403,9,2.69,md,6,323,0.4055,0.29,pr,pr2018160004,2018-06-09T12:47:12.156Z,"42km NW of San Antonio, Puerto Rico",earthquake,1.88,1.17,0.24,6,reviewed,pr,pr
2018-06-09T09:08:25.730Z,19.3978329,-155.261673,0.25,2.52,ml,15,94,0.004135,0.12,hv,hv70252107,2018-06-09T09:15:47.650Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.28,0.37,10,automatic,hv,hv
2018-06-09T08:58:20.230Z,19.4290009,-155.3016663,-0.75,2.48,ml,21,69,0.01273,0.24,hv,hv70252072,2018-06-09T09:05:45.970Z,"6km W of Volcano, Hawaii",earthquake,0.36,0.42,0.39,13,automatic,hv,hv
2018-06-09T08:45:48.780Z,19.4113331,-155.2781677,0.98,2.82,ml,34,35,0.008424,0.15,hv,hv70252022,2018-06-09T08:51:27.940Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.12,0.37,15,automatic,hv,hv
2018-06-09T08:41:15.670Z,19.401,-155.2695,0.59,3.25,ml,33,50,0.006832,0.09,hv,hv70252012,2018-06-09T15:45:06.082Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.194,43,reviewed,hv,hv
2018-06-09T08:38:17.010Z,19.4083333,-155.2716667,0.62,2.77,ml,29,53,0.01136,0.09,hv,hv70252007,2018-06-09T09:39:23.090Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.188,14,reviewed,hv,hv
2018-06-09T08:37:46.570Z,19.434,-155.2935028,-1.12,2.87,ml,10,88,0.01315,0.28,hv,hv70252002,2018-06-09T08:43:27.250Z,"5km W of Volcano, Hawaii",earthquake,0.31,0.8,0.37,12,automatic,hv,hv
